0,1.50435220836015E+018,0.0021024382,-0.0007427683,-0.0004818442,0.7935258235,-0.063064456,0.0083963825,0.605201737,-0.0176898076,0.0043349987,-0.0016703317,0.0019763039,0.0282836078,-0.0078752863,-0.0038814676,-0.0017496712,-0.0394192354
1,1.50435220846015E+018,0.0008726649,-0.0002950724,-0.0008472158,0.7974832208,-0.053082607,-0.0049662842,0.600980936,0.0204473108,-0.0106126564,0.0103834453,-0.0047407829,-0.0293134369,0.0072276662,0.0001382905,-0.0050550154,-0.0411587779
2,1.50435220856015E+018,0.0013421356,-0.0005319859,-0.0009486348,0.7958954898,-0.0557960572,-0.001258967,0.6028561887,0.0013390047,0.0004870493,0.0077006928,-0.0021755804,0.006366055,-0.0030500121,0.0011034593,-0.0055540724,-0.0416014744
3,1.50435220866015E+018,0.0012269082,-0.00036831,-0.001028171,0.7963553792,-0.0549771939,-0.0021842318,0.6023212161,0.0092956573,-0.0027274672,0.011796223,-0.0022746133,0.0059687103,-0.0029463687,0.0021951491,-0.0065631864,-0.0419470671
4,1.50435220876015E+018,0.0014195445,-0.0004271678,-0.0006783583,0.7962046778,-0.0555394354,-0.0013876116,0.6024712082,0.0022537532,0.0006987758,0.0085278759,-0.0018224024,0.0230737718,-0.0081588321,0.0024980342,-0.0066964306,-0.0421351988
5,1.50435220886015E+018,0.0013062492,-0.0003235414,-0.0005176469,0.7961444807,-0.0556910261,-0.0012130683,0.6025371391,0.0001605529,0.0013522387,0.0060969395,-0.0017508887,0.0340397487,-0.0115826319,0.0025936503,-0.0067779414,-0.0420702007
6,1.50435220896015E+018,0.000720403,-0.0001618729,-0.0005944771,0.7956950134,-0.0563185304,-0.0007760879,0.6030730192,-0.0066456378,0.0084714254,-0.0010854389,-0.0018756243,0.0586368836,-0.0194379363,0.0018635164,-0.0065746038,-0.0421209247
7,1.50435220906015E+018,0.0029544602,0.00002633,0.0005267476,0.7957534683,-0.05665437,-0.0014229977,0.6029632453,-0.0080879707,-0.007470455,-0.0053633941,-0.0016663793,0.0540782933,-0.017982159,0.0018697077,-0.0049382621,-0.0421183985
8,1.50435220916015E+018,0.0087077167,-0.0009038218,0.0014094547,0.7979190414,-0.0566298195,-0.0040631497,0.6000847921,0.0134389815,0.0048344793,0.0067315328,-0.0014608551,0.0460275114,-0.0154820149,0.0025441019,-0.0048941577,-0.0416805812
9,1.50435220926015E+018,0.0079949098,0.0011576019,0.0008473468,0.7963368829,-0.0562477775,-0.0028971901,0.6022253422,0.0126253954,0.00467354,0.004741059,-0.001519307,0.0495101275,-0.0172178848,0.0034235483,-0.0069908177,-0.0416349843
10,1.50435220936015E+018,0.0078690054,0.0019439823,-0.0014325078,0.7972283783,-0.0555371337,-0.0025700433,0.6011122478,0.0249997574,-0.0017321909,0.0032940452,-0.0016359799,0.0461323359,-0.0158432293,0.0047618656,-0.0083480456,-0.0416295093
11,1.50435220946015E+018,0.0081547584,0.0022911334,0.0002760922,0.7965990642,-0.0555957848,-0.0016707364,0.6019437252,0.0226619817,0.0027721227,0.0103061918,-0.0010855504,0.0478506592,-0.0170436791,0.0050714231,-0.0080640264,-0.0422256957
12,1.50435220956015E+018,0.0084971598,0.0011574982,0.0007412954,0.797251777,-0.0546575118,-0.0012812402,0.6011659662,0.0089363054,-0.007589257,0.0080878194,-0.0011732317,0.0455402567,-0.0161565986,0.0053420099,-0.0087121226,-0.0423249466
13,1.50435220966015E+018,0.0097826348,-0.000611018,0.0011997592,0.7974928931,-0.0556440505,-0.0015613768,0.6007548478,-0.0035648021,-0.0022390082,-0.0012530914,-0.0014773873,0.0541195052,-0.0194588793,0.0049226943,-0.0088215161,-0.0417367213
14,1.50435220976015E+018,0.0053820682,0.0049921431,0.0005491122,0.7946765808,-0.0578820749,0.0012340409,0.6042658972,-0.0167098022,0.024708099,0.0218227412,-0.0037862629,0.0552670383,-0.02106103,0.0048159607,-0.0082972332,-0.0429217648
15,1.50435220986015E+018,0.0173781572,-0.0023416802,0.0048946041,0.8036918685,-0.0554568118,-4.90047169583466E-05,0.5924558381,0.010491827,-0.110297864,0.0325418818,-0.0038204544,0.0505172202,-0.0193215956,0.0049418878,-0.0054489692,-0.0426387468
16,1.50435220996015E+018,0.0125664414,-0.0142297202,0.0089196802,0.7996287131,-0.0535146933,0.0038615524,0.5980929586,0.0152212141,-0.1203434279,0.1535943624,-0.003850707,0.0558113427,-0.021881735,0.0057109819,-0.0071862152,-0.0413126372
17,1.50435221006015E+018,0.0094702251,-0.030622859,0.0266465241,0.7855710284,-0.0453900057,0.0087530476,0.6170423737,0.0413477463,-0.2015556125,0.2384338946,-0.0035457132,0.0641783324,-0.0232020181,0.0055970815,-0.0073433496,-0.0419819833
18,1.50435221016015E+018,0.0217066309,-0.0494250237,0.0519714412,0.7637641685,-0.0404770775,0.0076135964,0.644180048,0.040842268,-0.216012528,0.3008611662,-0.0044280191,0.0666271546,-0.0244329907,0.0062649309,-0.0051073218,-0.0415096573
19,1.50435221026015E+018,0.017834676,-0.0674995068,0.0780329211,0.7426190936,-0.0364006234,0.0113475776,0.6686277806,0.0259552304,-0.1744422249,0.2902212592,-0.0073438844,0.0658078402,-0.0279038963,0.0067875945,-0.0065474412,-0.0414900799
20,1.50435221036015E+018,0.0170633381,-0.0804228443,0.103334078,0.7171196461,-0.0314417506,0.013872837,0.6961022725,0.0271919321,-0.1676392914,0.2606276871,-0.0099170032,0.0619073366,-0.0377161902,0.0073251334,-0.0072428906,-0.0414830964
21,1.50435221046015E+018,0.0158997385,-0.0958163712,0.1263549349,0.6910339474,-0.0270221813,0.0159795323,0.7221402494,0.0134287566,-0.1931605164,0.2231048534,-0.0124904433,0.0557349415,-0.054322055,0.0077880287,-0.0077234099,-0.0415564327
22,1.50435221056015E+018,0.0158302874,-0.1146396941,0.1476315359,0.661913364,-0.0132259017,0.015391561,0.7493055945,0.0721519089,-0.1990353104,0.1792925849,-0.0140713846,0.0443613255,-0.0886463428,0.007958382,-0.0084565397,-0.0416679527
23,1.50435221066015E+018,0.01880171,-0.1397161091,0.1625433594,0.6404439716,0.0069973484,0.0109820898,0.7678944915,0.080776719,-0.3402862361,0.0633301523,-0.014773344,0.032501949,-0.1237614782,0.0080710927,-0.0093111383,-0.041632369
24,1.50435221076015E+018,0.0227857569,-0.1815525291,0.164199967,0.6360550343,0.0178978309,0.0107848015,0.7713607127,0.0390113737,-0.52751568,-0.0681429003,-0.0144752692,0.026218511,-0.1420744141,0.0080721388,-0.0099831285,-0.0413581085
25,1.50435221086015E+018,0.0165296719,-0.2463351625,0.156017651,0.6408066414,0.0219863025,0.0179435593,0.7671776062,-0.0070519251,-0.6764813965,-0.2053495718,-0.01469587,0.024765226,-0.141051884,0.0075266389,-0.0105795924,-0.0417311393
26,1.50435221096015E+018,0.0121452305,-0.3207262839,0.1375825253,0.6395673254,0.0185554085,0.0279530121,0.7680025796,-0.0573187519,-0.8462338355,-0.2614870368,-0.0179325338,0.0209710063,-0.1450901283,0.0076687345,-0.0106416334,-0.0418849626
27,1.50435221106015E+018,-0.0011028264,-0.4283012534,0.1190038828,0.6489131779,0.0060759359,0.0370573836,0.7599352083,-0.0648253858,-0.8298720111,-0.2546681004,-0.00956317,0.0245149994,-0.1268483696,0.0065242999,-0.0106930491,-0.0425518572
28,1.50435221116015E+018,-0.0097441645,-0.4920664267,0.0950170571,0.6448618436,0.0001437967,0.0444681768,0.763004432,-0.0850848336,-0.5542545691,-0.1916487825,-0.012861717,0.027795941,-0.1124422033,0.0067873743,-0.0105577524,-0.0431751745
29,1.50435221126015E+018,-0.0149893192,-0.5525377631,0.0812454796,0.652379699,-0.0070119463,0.0441292372,0.7565739696,-0.118373003,-0.4324681295,-0.0648460954,-0.0111468627,0.0330244869,-0.0931316815,0.0062389037,-0.0106665924,-0.042738803
30,1.50435221136015E+018,-0.017727482,-0.6118780199,0.0736754403,0.668810487,-0.0180630546,0.0473394396,0.741704278,-0.1100083086,-0.3174931095,0.1244935917,-0.0064040796,0.0544334111,-0.013943489,0.0054853882,-0.0099263056,-0.0426535071
31,1.50435221146015E+018,-0.0040016774,-0.6670447422,0.0939452723,0.6936185647,-0.0188413972,0.0423588504,0.7188490915,-0.0119935899,-0.2803934437,0.3300603159,0.0040624737,0.0652168919,0.0304518581,0.0048648794,-0.009557763,-0.042627634
32,1.50435221156015E+018,0.0059404748,-0.6947514824,0.129442397,0.7031077339,-0.0247629215,0.0394956407,0.7095536672,-0.0648525597,-0.1009823918,0.4440734195,0.0055708877,0.0715762285,0.0552426705,0.0048876101,-0.0097568268,-0.0424692327
33,1.50435221166015E+018,-0.0026925102,-0.6965643259,0.1762940584,0.6941103196,-0.0447067471,0.0509764674,0.7166683827,-0.078782923,-0.0179988302,0.4710666883,0.003556346,0.0700881559,0.0486766357,0.0048879418,-0.0096815751,-0.0424337436
34,1.50435221176015E+018,0.0041221636,-0.6864340838,0.2229827604,0.7033106224,-0.0451209715,0.0602778119,0.7068839026,0.0057323334,-0.1391539148,0.4428761176,-0.0032072693,0.0658622228,0.0288604641,0.005459152,-0.0094246303,-0.0422378697
35,1.50435221186015E+018,0.0181234574,-0.7006390686,0.2636907915,0.7193609108,-0.0381787778,0.064082669,0.6906197742,0.0311042533,-0.1147591092,0.3776970808,0.0063756077,0.0665836215,0.0337808611,0.0056151552,-0.0090150536,-0.0416839697
36,1.50435221196015E+018,0.0294801105,-0.7175958472,0.3021066165,0.7270400431,-0.0376307834,0.0673728096,0.6822445342,0.0138870762,-0.224030129,0.2850636167,0.000796129,0.0647511613,0.0266635141,0.0054455847,-0.0087649244,-0.0411950005
37,1.50435221206015E+018,0.0367796712,-0.7409103734,0.3210086175,0.7359572019,-0.0403665039,0.0648606926,0.6727039712,-0.0336011934,-0.3136690291,0.1383045557,0.0107575815,0.0659988372,0.0341021475,0.0056066957,-0.0084681632,-0.0409528445
38,1.50435221216015E+018,0.0313521922,-0.7713270769,0.3209607875,0.7435321277,-0.0378414137,0.06785471,0.6641714695,-0.1041885925,-0.3472909036,-0.0388089116,0.0232532456,0.0675163429,0.0416820715,0.0059327402,-0.0085725927,-0.0408047193
39,1.50435221226015E+018,0.0168001341,-0.804735056,0.3059705077,0.7521706934,-0.0313717788,0.0716302796,0.6543119765,-0.1721985243,-0.3738674471,-0.1681078836,0.0311276535,0.0682352592,0.0453957451,0.0062206774,-0.0088670265,-0.0407642401
40,1.50435221236015E+018,-0.0052446344,-0.8403455538,0.2867752339,0.7540875815,-0.0156077272,0.0797442343,0.6517278384,-0.2006142595,-0.3925233314,-0.1541002352,0.0350227867,0.0688244277,0.0476723234,0.0061896813,-0.0091555402,-0.0407735625
41,1.50435221246015E+018,-0.0276796732,-0.8898264844,0.2820360563,0.758963791,0.0113023649,0.0923208896,0.6444556415,-0.1949177799,-0.4989721949,-0.0731173991,0.0233425145,0.0668085785,0.0385406173,0.0059810021,-0.0094739359,-0.0406390147
42,1.50435221256015E+018,-0.0489467392,-0.9429815549,0.2797018254,0.7622140446,0.0419844324,0.1068834516,0.6370580707,-0.2608917806,-0.5385423156,0.0065918598,0.0201903403,0.0663625066,0.0355975068,0.005993293,-0.009555143,-0.0405025058
43,1.50435221266015E+018,-0.0793309663,-1.0016740387,0.2800133727,0.7645586926,0.0539118995,0.109180259,0.6329480102,-0.396075948,-0.5402036172,0.0135823055,0.0342164529,0.0660719531,0.0354431139,0.0059155425,-0.0096243578,-0.0401520151
44,1.50435221276015E+018,-0.1261161686,-1.0600825911,0.2794868006,0.7635804744,0.0497998759,0.1039074709,0.6353487774,-0.5363939068,-0.5753968491,-0.0416489923,0.0367360119,0.0661659811,0.0353020127,0.0056746927,-0.0095627475,-0.0402989786
45,1.50435221286015E+018,-0.1868141816,-1.118719032,0.2707891049,0.7595754623,0.0389184513,0.0927802757,0.6425902984,-0.6639538475,-0.6362204058,-0.0525964912,0.0421939362,0.0661661543,0.0338155032,0.0057518655,-0.0095800832,-0.0403812628
46,1.50435221296015E+018,-0.2644198482,-1.1818678875,0.2671182704,0.7599254154,0.0161539556,0.0790746936,0.6449803141,-0.7802578532,-0.6110622713,0.0015637726,0.0377043052,0.0663505184,0.0331078218,0.0056975674,-0.0098064916,-0.0405757622
47,1.50435221306015E+018,-0.3506873678,-1.245217408,0.2686966302,0.7600774025,-0.0067517294,0.0659814959,0.6464388591,-0.8633984957,-0.5457049924,0.0380259409,0.0529508704,0.065498529,0.030279339,0.0053046285,-0.0100755346,-0.0408396578
48,1.50435221316015E+018,-0.4424851036,-1.2958182606,0.2697422288,0.7640991946,-0.0429732053,0.043908103,0.6421664916,-0.9772552543,-0.4577892203,-0.0200091672,0.0641794729,0.0649760552,0.0276939813,0.0053086881,-0.0098445809,-0.0408177924
49,1.50435221326015E+018,-0.5426940272,-1.3370721757,0.2632355353,0.7598216951,-0.0769987197,0.0213737635,0.6452017909,-1.0046636963,-0.3797976354,-0.0690434024,0.0715652386,0.0647397878,0.0246100445,0.0053281644,-0.0096983988,-0.0410701072
50,1.50435221336015E+018,-0.6468053555,-1.3746952334,0.2550798999,0.7533059424,-0.0975946956,0.0030182855,0.6503816744,-0.9816897039,-0.3662310592,-0.1245054237,0.0677167651,0.0642600287,0.0238312787,0.0053223495,-0.009727882,-0.0413848377
51,1.50435221346015E+018,-0.7487693453,-1.4143562342,0.2462931649,0.7568084993,-0.1016837297,-0.007979541,0.6456296473,-0.9638115611,-0.3363283221,-0.0864943138,0.0610286186,0.0639637787,0.024073958,0.0052059422,-0.009782011,-0.0417052535
52,1.50435221356015E+018,-0.8412324794,-1.4479001064,0.2434814377,0.7598169703,-0.1032060869,-0.0079869818,0.641843348,-0.891834565,-0.3189202762,-0.0255065829,0.0461761716,0.0643692378,0.0247266611,0.0050162026,-0.0096431677,-0.0417093642
53,1.50435221366015E+018,-0.9230977733,-1.4833324207,0.2434297246,0.7679372822,-0.0991532336,-0.0062865779,0.6327728233,-0.7975284425,-0.2852743729,-0.0121593216,0.0432431279,0.0644671533,0.0213175645,0.0048530389,-0.0094648966,-0.0417068376
54,1.50435221376015E+018,-0.9952697292,-1.5140436562,0.2431539444,0.7756206969,-0.0949957482,-0.0046765011,0.6239923659,-0.7512558492,-0.2614497109,-0.0227172487,0.0244575489,0.0656273189,0.0224312313,0.0046636746,-0.009263295,-0.0416572474
55,1.50435221386015E+018,-1.068051488,-1.5456070664,0.2398576837,0.7758421169,-0.0943859196,5.15579487675987E-05,0.6238271437,-0.7555047667,-0.2966488364,-0.0835143042,0.0033424796,0.067027053,0.0218380262,0.0043241279,-0.0090836942,-0.0417343296
56,1.50435221396015E+018,-1.1445078404,-1.583494564,0.2299906671,0.7760817806,-0.0972710843,3.80747723503353E-05,0.6230853911,-0.8066163266,-0.3460932384,-0.1262027717,-0.0198869931,0.0685896027,0.0227527106,0.0039445724,-0.0091144978,-0.0418047882
57,1.50435221406015E+018,-1.2317629952,-1.6233563495,0.2186025939,0.7728162818,-0.1047557557,-0.010978658,0.6258280077,-0.9040865695,-0.3421881955,-0.104580348,-0.0295152483,0.0691962446,0.0166407622,0.0035891281,-0.0093147755,-0.0420588272
58,1.50435221416015E+018,-1.3276325941,-1.6604451007,0.2086212817,0.7707847965,-0.1229858511,-0.0256624156,0.624585237,-0.9763526689,-0.3164792,-0.0488939714,-0.0391147856,0.0697013161,0.0106597258,0.0034363901,-0.0092439261,-0.0423518178
59,1.50435221426015E+018,-1.4300752687,-1.6871267278,0.206364329,0.7718553115,-0.1476092611,-0.0448895882,0.6167947868,-1.0441452565,-0.2276318666,0.0057819103,-0.0307955824,0.0684633249,0.0054162206,0.0035204909,-0.0091477462,-0.0426401098
60,1.50435221436015E+018,-1.5380165478,-1.7006415212,0.2089643293,0.7651139861,-0.179762982,-0.0629809413,0.6150766291,-1.0928438056,-0.1008565339,0.0016476991,-0.0161878953,0.0669838061,0.0004372599,0.0036738185,-0.0090724591,-0.042806593
